Postcode,Latitude,Longitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Distance to sea,LSOA21 Code,Lower layer super output area 2021,MSOA21 Code,Middle layer super output area 2021,Census output area 2021
RG29GX,51.387038,-0.887081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4573,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29GY,51.417808,-0.947487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0264,E01016679,Wokingham 012D,E02003450,Shinfield,E00167040
RG29GZ,51.385675,-0.885606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3117,E01016612,Wokingham 015A,E02003453,Barkham & Woose Hill,E00083871
RG29HA,51.403964,-0.9449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7738,E01035259,Wokingham 012I,E02003450,Shinfield,E00084203
RG29HD,51.38792,-0.890983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5412,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29HE,51.406693,-0.952429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7806,E01035259,Wokingham 012I,E02003450,Shinfield,E00167034
RG29HF,51.407561,-0.954911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7811,E01035260,Wokingham 012J,E02003450,Shinfield,E00167035
RG29HG,51.406363,-0.952753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7376,E01035260,Wokingham 012J,E02003450,Shinfield,E00188486
RG29HH,51.407513,-0.952626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8535,E01035260,Wokingham 012J,E02003450,Shinfield,E00167035
RG29HJ,51.408795,-0.953172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9595,E01035259,Wokingham 012I,E02003450,Shinfield,E00167033
RG29HL,51.387456,-0.891325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4886,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29HN,51.400568,-0.914704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8877,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29HP,51.400058,-0.918799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8256,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29HQ,51.406789,-0.95513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6987,E01035260,Wokingham 012J,E02003450,Shinfield,E00188486
RG29HR,51.399687,-0.916622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7871,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29HS,51.401724,-0.921988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0074,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29HT,51.400962,-0.923234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9216,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29HU,51.403638,-0.931754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2004,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29HW,51.402728,-0.920748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1201,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29HX,51.406677,-0.922826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.557,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29HY,51.404248,-0.93056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2829,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29HZ,51.403541,-0.919148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2122,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29JA,51.403067,-0.913595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.167,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29JB,51.402595,-0.919918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1062,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29JD,51.404054,-0.909575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2835,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29JE,51.404,-0.900758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2971,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29JF,51.404068,-0.901303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3033,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29JG,51.403548,-0.895752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2608,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29JH,51.398764,-0.906366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7024,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29JJ,51.414768,-0.903233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.4869,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29JL,51.407336,-0.912367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6432,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29JN,51.399894,-0.921519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8045,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29JP,51.40003,-0.921611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8195,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29JQ,51.409137,-0.897276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8769,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29JR,51.396541,-0.908086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4519,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29JS,51.392274,-0.911436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.9716,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29JT,51.393261,-0.909208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0854,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29JU,51.392274,-0.911436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.9716,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29JW,51.401094,-0.922023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9373,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00188338
RG29JX,51.389633,-0.919447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.6666,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29JY,51.391393,-0.917249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.8648,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29JZ,51.385779,-0.928634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2313,E01016691,Wokingham 017D,E02003455,Spencers Wood & Swallowfield,E00084237
RG29LA,51.38651,-0.933906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3115,E01016691,Wokingham 017D,E02003455,Spencers Wood & Swallowfield,E00084237
RG29LB,51.412043,-0.942264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6443,E01032759,Wokingham 012H,E02003450,Shinfield,E00188349
RG29LD,51.409337,-0.951269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0763,E01035259,Wokingham 012I,E02003450,Shinfield,E00167033
RG29LE,51.409973,-0.951082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1443,E01035265,Wokingham 017G,E02003455,Spencers Wood & Swallowfield,E00084191
RG29LF,51.410767,-0.95036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2458,E01035265,Wokingham 017G,E02003455,Spencers Wood & Swallowfield,E00084191
RG29LG,51.409669,-0.952225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0763,E01035259,Wokingham 012I,E02003450,Shinfield,E00167033
RG29LH,51.415235,-0.941228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.9884,E01032759,Wokingham 012H,E02003450,Shinfield,E00188536
RG29LJ,51.387534,-0.893924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4887,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29LL,51.385262,-0.892389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2415,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188424
RG29LN,51.385256,-0.895517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2308,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188424
RG29LP,51.388268,-0.900364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5513,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00083872
RG29LQ,51.408484,-0.947464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1227,E01035259,Wokingham 012I,E02003450,Shinfield,E00167033
RG29LR,51.401084,-0.953499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2009,E01035265,Wokingham 017G,E02003455,Spencers Wood & Swallowfield,E00084191
RG29LT,51.386981,-0.901094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4064,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00083872
RG29LU,51.386489,-0.898611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3586,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188424
RG29LW,51.384415,-0.909424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.1024,E01035268,Wokingham 018F,E02003456,Arborfield & Garrison,E00167048
RG29LX,51.38416,-0.891884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.1209,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188424
RG29LY,51.384511,-0.894701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.1506,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188424
RG29LZ,51.384601,-0.910124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.1217,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00167043
RG29NA,51.383514,-0.895822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0365,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188424
RG29NB,51.383495,-0.897528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0293,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188424
RG29ND,51.382341,-0.901168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.891,E01035268,Wokingham 018F,E02003456,Arborfield & Garrison,E00188525
RG29NE,51.384136,-0.902691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0864,E01035268,Wokingham 018F,E02003456,Arborfield & Garrison,E00188355
RG29NF,51.385217,-0.902803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2062,E01035268,Wokingham 018F,E02003456,Arborfield & Garrison,E00188355
RG29NG,51.381639,-0.902003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8109,E01035268,Wokingham 018F,E02003456,Arborfield & Garrison,E00188525
RG29NH,51.389664,-0.896695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.7166,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00083872
RG29NN,51.382479,-0.899435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.911,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00083864
RG29NP,51.383054,-0.892859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9948,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188424
RG29NQ,51.381127,-0.902087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.7538,E01035268,Wokingham 018F,E02003456,Arborfield & Garrison,E00188525
RG29NR,51.382988,-0.903954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9558,E01035268,Wokingham 018F,E02003456,Arborfield & Garrison,E00188525
RG29NS,51.382498,-0.905326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8982,E01035268,Wokingham 018F,E02003456,Arborfield & Garrison,E00167048
RG29NT,51.382266,-0.906558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8696,E01035268,Wokingham 018F,E02003456,Arborfield & Garrison,E00167048
RG29NU,51.383577,-0.893881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0496,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188424
RG29NX,51.39688,-0.90483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4966,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29NY,51.397248,-0.904715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5377,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29NZ,51.382684,-0.90228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9262,E01035268,Wokingham 018F,E02003456,Arborfield & Garrison,E00188525
RG29PA,51.395778,-0.902335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3801,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083858
RG29PB,51.39596,-0.904593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3949,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29PD,51.395049,-0.904255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2946,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083858
RG29PE,51.395549,-0.904876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3487,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083858
RG29PF,51.395431,-0.906661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3316,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29PG,51.396194,-0.905579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4187,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29PH,51.39656,-0.906183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.458,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29PJ,51.390356,-0.904411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.773,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00167043
RG29PL,51.387608,-0.903723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4695,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00167043
RG29PN,51.385668,-0.910682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2392,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00167043
RG29PP,51.387011,-0.910153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3893,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00167043
RG29PQ,51.395974,-0.90603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3933,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29PR,51.393714,-0.904805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.145,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00167043
RG29PS,51.389665,-0.902616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.7006,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00167043
RG29PT,51.387312,-0.902874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4387,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00083864
RG29PU,51.396968,-0.906567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5025,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29PW,51.391081,-0.903957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.8546,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00167043
RG29PX,51.394018,-0.905516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.1772,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083858
RG29PY,51.394973,-0.907736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2785,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083858
RG29PZ,51.395148,-0.907214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.299,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083858
RG29QA,51.396121,-0.907363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4068,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29QB,51.396462,-0.907312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4447,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29QD,51.397594,-0.907121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5709,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29QE,51.398144,-0.907301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6316,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29QF,51.398108,-0.907373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6274,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083860
RG29QG,51.387503,-0.899248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4694,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00083872
RG29QH,51.39372,-0.906342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.1423,E01035267,Wokingham 018E,E02003456,Arborfield & Garrison,E00083858
RG29QJ,51.38701,-0.902363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4064,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00083864
RG29QL,51.38564,-0.902985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2527,E01035268,Wokingham 018F,E02003456,Arborfield & Garrison,E00188355
RG29QN,51.383833,-0.906894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.043,E01035268,Wokingham 018F,E02003456,Arborfield & Garrison,E00167048
RG29QP,51.387585,-0.894555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4923,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29QQ,51.385952,-0.901636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2908,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00083864
RG29QR,51.387637,-0.895287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4958,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29QS,51.386633,-0.893687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3894,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29QT,51.387252,-0.895512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4524,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29QU,51.387026,-0.894396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4308,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29QW,51.387165,-0.894838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4448,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29QZ,51.387008,-0.892457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.435,E01016611,Wokingham 018B,E02003456,Arborfield & Garrison,E00188461
RG29RA,51.405134,-0.954859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5472,E01035260,Wokingham 012J,E02003450,Shinfield,E00188486
RG29RB,51.405967,-0.954595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.637,E01035260,Wokingham 012J,E02003450,Shinfield,E00188486
RG29RD,51.405406,-0.953127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6322,E01035260,Wokingham 012J,E02003450,Shinfield,E00188486
RG29RE,51.406137,-0.950379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7963,E01035259,Wokingham 012I,E02003450,Shinfield,E00167034
RG29RF,51.404808,-0.952623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5913,E01035260,Wokingham 012J,E02003450,Shinfield,E00188390
RG29RG,51.405923,-0.949651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8003,E01035259,Wokingham 012I,E02003450,Shinfield,E00167034
RG29RH,51.405287,-0.951894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6625,E01035260,Wokingham 012J,E02003450,Shinfield,E00188390
RG29RJ,51.402909,-0.949389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5178,E01035259,Wokingham 012I,E02003450,Shinfield,E00188417
RG29RL,51.403711,-0.950636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5527,E01035260,Wokingham 012J,E02003450,Shinfield,E00188381
RG29RN,51.401049,-0.951588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2628,E01035260,Wokingham 012J,E02003450,Shinfield,E00188430
RG29RP,51.402001,-0.949453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4279,E01035260,Wokingham 012J,E02003450,Shinfield,E00188381
RG29RQ,51.400985,-0.950439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.296,E01035260,Wokingham 012J,E02003450,Shinfield,E00188430
RG29RR,51.402506,-0.948665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5037,E01035260,Wokingham 012J,E02003450,Shinfield,E00188430
RG29RS,51.402159,-0.951002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3901,E01035260,Wokingham 012J,E02003450,Shinfield,E00188381
RG29RT,51.431561,-0.971252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.6042,E01033858,Reading 017H,E02003405,Kennet Island & Green Park,E00177279
RG29RW,51.401377,-0.9501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3454,E01035260,Wokingham 012J,E02003450,Shinfield,E00188430
RG29SA,51.410834,-0.940854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5758,E01032759,Wokingham 012H,E02003450,Shinfield,E00188349
